age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
0.3,Private,0.0837236607087096,9th,-1.6666666666666667,Divorced,Handlers-cleaners,Unmarried,White,Female,0.0,0.0,0.0,United-States,<=50K
0.2,Self-emp-not-inc,-0.279374476961317,7th-8th,-2.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,2179.0,0.0,United-States,<=50K
-0.45,Private,0.5308493940037388,HS-grad,-0.3333333333333333,Married-civ-spouse,Sales,Husband,White,Male,0.0,1628.0,0.0,United-States,<=50K
-0.7,Private,-0.306612041651574,Some-college,0.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,0.0,United-States,<=50K
-0.85,State-gov,0.188810198890013,HS-grad,-0.3333333333333333,Never-married,Transport-moving,Own-child,White,Male,0.0,0.0,0.0,United-States,<=50K
0.5,Self-emp-inc,-1.0315842503424473,Some-college,0.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,1.0,United-States,<=50K
0.95,Federal-gov,0.2551929154020059,Bachelors,1.0,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0.0,0.0,2.0,United-States,<=50K
-0.1,Private,-0.0441288517505402,Assoc-voc,0.3333333333333333,Never-married,Other-service,Unmarried,White,Female,0.0,0.0,-2.0,United-States,<=50K
-0.05,Private,0.392912903910768,HS-grad,-0.3333333333333333,Divorced,Other-service,Unmarried,White,Female,0.0,0.0,0.0,United-States,<=50K
0.65,Private,-0.2813146642351873,HS-grad,-0.3333333333333333,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,0.0,United-States,<=50K
-0.05,Private,0.0427548993892157,HS-grad,-0.3333333333333333,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,0.0,United-States,<=50K
-0.15,Private,-0.0058913411856792,10th,-1.3333333333333333,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,4.0,United-States,<=50K
0.1,Private,-0.2547765662016046,HS-grad,-0.3333333333333333,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,0.0,United-States,<=50K
-0.65,Private,1.238942806110341,9th,-1.6666666666666667,Never-married,Transport-moving,Unmarried,Other,Male,0.0,0.0,0.0,El-Salvador,<=50K
1.4,Private,-0.4511518300629104,Bachelors,1.0,Widowed,Other-service,Not-in-family,White,Female,0.0,0.0,0.0,United-States,<=50K
0.2,Private,-0.0228700615780467,HS-grad,-0.3333333333333333,Divorced,Machine-op-inspct,Not-in-family,White,Female,0.0,0.0,1.0,United-States,<=50K
0.1,Private,-0.5795955583867302,HS-grad,-0.3333333333333333,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,0.0,United-States,<=50K
-0.9,,-0.2854281943351527,Some-college,0.0,Never-married,,Own-child,White,Male,0.0,0.0,0.0,United-States,<=50K
-0.9,Private,-0.7405478322778881,HS-grad,-0.3333333333333333,Never-married,Sales,Own-child,White,Female,0.0,0.0,0.0,United-States,<=50K
